"货币名称","现汇买入价","现钞买入价","现汇卖出价","现钞卖出价","外管局中间价","中行折算价","发布时间"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 18:48:11"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 18:47:53"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 18:45:58"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 18:45:28"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 18:43:29"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 18:41:54"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 18:39:53"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 18:38:20"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 18:36:59"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 18:36:16"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 18:32:54"
"美元",652.97,647.66,655.74,655.74,648.93,648.93,"2018.06.25 18:26:07"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 18:23:06"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 18:19:28"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 18:15:30"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 18:14:50"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 18:11:54"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 18:03:34"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 18:02:00"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 17:59:16"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 17:57:33"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 17:51:14"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 17:50:31"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 17:48:13"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 17:44:11"
"美元",653.12,647.81,655.89,655.89,648.93,648.93,"2018.06.25 17:40:38"
"美元",653.22,647.91,655.99,655.99,648.93,648.93,"2018.06.25 17:38:32"
"美元",653.22,647.91,655.99,655.99,648.93,648.93,"2018.06.25 17:33:58"
"美元",653.12,647.81,655.89,655.89,648.93,648.93,"2018.06.25 17:30:42"
"美元",653.22,647.91,655.99,655.99,648.93,648.93,"2018.06.25 17:28:01"
"美元",652.92,647.61,655.69,655.69,648.93,648.93,"2018.06.25 17:27:54"
"美元",652.92,647.61,655.69,655.69,648.93,648.93,"2018.06.25 17:18:35"
"美元",652.97,647.66,655.74,655.74,648.93,648.93,"2018.06.25 17:17:51"
"美元",652.97,647.66,655.74,655.74,648.93,648.93,"2018.06.25 17:14:33"
"美元",652.87,647.56,655.64,655.64,648.93,648.93,"2018.06.25 17:11:26"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 17:09:25"
"美元",652.72,647.41,655.49,655.49,648.93,648.93,"2018.06.25 17:08:29"
"美元",652.62,647.31,655.39,655.39,648.93,648.93,"2018.06.25 17:04:53"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 17:02:19"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 16:51:33"
"美元",652.32,647.01,655.09,655.09,648.93,648.93,"2018.06.25 16:49:47"
"美元",652.17,646.87,654.94,654.94,648.93,648.93,"2018.06.25 16:41:44"
"美元",652.42,647.11,655.19,655.19,648.93,648.93,"2018.06.25 16:40:36"
"美元",652.32,647.01,655.09,655.09,648.93,648.93,"2018.06.25 16:40:21"
"美元",652.12,646.82,654.89,654.89,648.93,648.93,"2018.06.25 16:40:02"
"美元",651.97,646.67,654.74,654.74,648.93,648.93,"2018.06.25 16:35:45"
"美元",651.92,646.62,654.68,654.68,648.93,648.93,"2018.06.25 16:35:41"
"美元",651.87,646.57,654.63,654.63,648.93,648.93,"2018.06.25 16:33:47"
"美元",651.72,646.42,654.48,654.48,648.93,648.93,"2018.06.25 16:32:18"
"美元",651.52,646.22,654.28,654.28,648.93,648.93,"2018.06.25 16:30:42"
"美元",651.47,646.17,654.23,654.23,648.93,648.93,"2018.06.25 16:30:28"
"美元",651.37,646.07,654.13,654.13,648.93,648.93,"2018.06.25 16:30:15"
"美元",651.22,645.93,653.98,653.98,648.93,648.93,"2018.06.25 16:28:29"
"美元",651.12,645.83,653.88,653.88,648.93,648.93,"2018.06.25 16:28:21"
"美元",651.07,645.78,653.83,653.83,648.93,648.93,"2018.06.25 16:26:40"
"美元",651.07,645.78,653.83,653.83,648.93,648.93,"2018.06.25 16:25:30"
"美元",651.07,645.78,653.83,653.83,648.93,648.93,"2018.06.25 16:23:20"
"美元",651.12,645.83,653.88,653.88,648.93,648.93,"2018.06.25 16:23:08"
"美元",651.27,645.98,654.03,654.03,648.93,648.93,"2018.06.25 16:21:35"
"美元",651.37,646.07,654.13,654.13,648.93,648.93,"2018.06.25 16:19:54"
"美元",651.45,646.15,654.21,654.21,648.93,648.93,"2018.06.25 16:19:23"
"美元",651.45,646.15,654.21,654.21,648.93,648.93,"2018.06.25 16:15:15"
"美元",651.42,646.12,654.18,654.18,648.93,648.93,"2018.06.25 16:14:04"
"美元",651.47,646.17,654.23,654.23,648.93,648.93,"2018.06.25 16:13:54"
"美元",651.52,646.22,654.28,654.28,648.93,648.93,"2018.06.25 16:11:12"
"美元",651.47,646.17,654.23,654.23,648.93,648.93,"2018.06.25 16:09:56"
"美元",651.57,646.27,654.33,654.33,648.93,648.93,"2018.06.25 16:06:03"
"美元",651.47,646.17,654.23,654.23,648.93,648.93,"2018.06.25 16:05:27"
"美元",651.62,646.32,654.38,654.38,648.93,648.93,"2018.06.25 16:05:01"
"美元",651.72,646.42,654.48,654.48,648.93,648.93,"2018.06.25 16:03:48"
"美元",651.87,646.57,654.63,654.63,648.93,648.93,"2018.06.25 16:01:43"
"美元",652.07,646.77,654.84,654.84,648.93,648.93,"2018.06.25 15:56:28"
"美元",652.17,646.87,654.94,654.94,648.93,648.93,"2018.06.25 15:44:56"
"美元",652.32,647.01,655.09,655.09,648.93,648.93,"2018.06.25 15:38:40"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 15:33:35"
"美元",652.32,647.01,655.09,655.09,648.93,648.93,"2018.06.25 15:30:53"
"美元",652.37,647.06,655.14,655.14,648.93,648.93,"2018.06.25 15:27:10"
"美元",652.37,647.06,655.14,655.14,648.93,648.93,"2018.06.25 15:26:19"
"美元",652.32,647.01,655.09,655.09,648.93,648.93,"2018.06.25 15:20:03"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 15:18:34"
"美元",652.32,647.01,655.09,655.09,648.93,648.93,"2018.06.25 15:13:08"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 15:09:05"
"美元",652.25,646.95,655.02,655.02,648.93,648.93,"2018.06.25 15:05:50"
"美元",652.26,646.96,655.03,655.03,648.93,648.93,"2018.06.25 15:05:07"
"美元",652.12,646.82,654.89,654.89,648.93,648.93,"2018.06.25 15:04:15"
"美元",652.12,646.82,654.89,654.89,648.93,648.93,"2018.06.25 15:01:53"
"美元",652.17,646.87,654.94,654.94,648.93,648.93,"2018.06.25 15:01:05"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 15:00:50"
"美元",652.17,646.87,654.94,654.94,648.93,648.93,"2018.06.25 14:58:45"
"美元",652.11,646.81,654.88,654.88,648.93,648.93,"2018.06.25 14:57:44"
"美元",652.07,646.77,654.84,654.84,648.93,648.93,"2018.06.25 14:57:24"
"美元",651.91,646.61,654.67,654.67,648.93,648.93,"2018.06.25 14:52:49"
"美元",651.95,646.65,654.71,654.71,648.93,648.93,"2018.06.25 14:52:31"
"美元",651.9,646.6,654.66,654.66,648.93,648.93,"2018.06.25 14:50:37"
"美元",651.75,646.45,654.51,654.51,648.93,648.93,"2018.06.25 14:49:04"
"美元",651.77,646.47,654.53,654.53,648.93,648.93,"2018.06.25 14:48:48"
"美元",651.81,646.51,654.57,654.57,648.93,648.93,"2018.06.25 14:47:32"
"美元",651.82,646.52,654.58,654.58,648.93,648.93,"2018.06.25 14:47:21"
"美元",651.9,646.6,654.66,654.66,648.93,648.93,"2018.06.25 14:46:46"
"美元",651.95,646.65,654.71,654.71,648.93,648.93,"2018.06.25 14:46:37"
"美元",652.02,646.72,654.79,654.79,648.93,648.93,"2018.06.25 14:43:43"
"美元",652.12,646.82,654.89,654.89,648.93,648.93,"2018.06.25 14:37:52"
"美元",652.07,646.77,654.84,654.84,648.93,648.93,"2018.06.25 14:36:56"
"美元",652.12,646.82,654.89,654.89,648.93,648.93,"2018.06.25 14:36:49"
"美元",652.02,646.72,654.79,654.79,648.93,648.93,"2018.06.25 14:36:20"
"美元",652.07,646.77,654.84,654.84,648.93,648.93,"2018.06.25 14:35:46"
"美元",652.15,646.85,654.92,654.92,648.93,648.93,"2018.06.25 14:35:23"
"美元",652.07,646.77,654.84,654.84,648.93,648.93,"2018.06.25 14:33:25"
"美元",652.19,646.89,654.96,654.96,648.93,648.93,"2018.06.25 14:32:12"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 14:31:22"
"美元",652.27,646.97,655.04,655.04,648.93,648.93,"2018.06.25 14:30:54"
"美元",652.37,647.06,655.14,655.14,648.93,648.93,"2018.06.25 14:30:41"
"美元",652.47,647.16,655.24,655.24,648.93,648.93,"2018.06.25 14:25:47"
"美元",652.42,647.11,655.19,655.19,648.93,648.93,"2018.06.25 14:24:52"
"美元",652.47,647.16,655.24,655.24,648.93,648.93,"2018.06.25 14:22:36"
"美元",652.62,647.31,655.39,655.39,648.93,648.93,"2018.06.25 14:17:27"
"美元",652.72,647.41,655.49,655.49,648.93,648.93,"2018.06.25 14:09:13"
"美元",652.67,647.36,655.44,655.44,648.93,648.93,"2018.06.25 13:58:54"
"美元",652.82,647.51,655.59,655.59,648.93,648.93,"2018.06.25 13:55:37"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 13:55:27"
"美元",652.72,647.41,655.49,655.49,648.93,648.93,"2018.06.25 13:54:31"
"美元",652.67,647.36,655.44,655.44,648.93,648.93,"2018.06.25 13:52:43"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 13:48:25"
"美元",652.72,647.41,655.49,655.49,648.93,648.93,"2018.06.25 13:47:45"
"美元",652.55,647.24,655.32,655.32,648.93,648.93,"2018.06.25 13:43:48"
"美元",652.47,647.16,655.24,655.24,648.93,648.93,"2018.06.25 13:36:26"
"美元",651.82,646.52,654.58,654.58,648.93,648.93,"2018.06.25 13:33:46"
"美元",651.82,646.52,654.58,654.58,648.93,648.93,"2018.06.25 11:54:53"
"美元",651.87,646.57,654.63,654.63,648.93,648.93,"2018.06.25 11:54:00"
"美元",651.95,646.65,654.71,654.71,648.93,648.93,"2018.06.25 11:49:26"
"美元",651.97,646.67,654.74,654.74,648.93,648.93,"2018.06.25 11:49:18"
"美元",652.02,646.72,654.79,654.79,648.93,648.93,"2018.06.25 11:49:10"
"美元",652.07,646.77,654.84,654.84,648.93,648.93,"2018.06.25 11:41:57"
"美元",651.97,646.67,654.74,654.74,648.93,648.93,"2018.06.25 11:40:20"
"美元",651.92,646.62,654.68,654.68,648.93,648.93,"2018.06.25 11:39:52"
"美元",651.87,646.57,654.63,654.63,648.93,648.93,"2018.06.25 11:30:15"
"美元",651.75,646.45,654.51,654.51,648.93,648.93,"2018.06.25 11:25:26"
"美元",651.72,646.42,654.48,654.48,648.93,648.93,"2018.06.25 11:23:56"
"美元",651.67,646.37,654.43,654.43,648.93,648.93,"2018.06.25 11:19:41"
"美元",651.74,646.44,654.5,654.5,648.93,648.93,"2018.06.25 11:17:27"
"美元",651.7,646.4,654.46,654.46,648.93,648.93,"2018.06.25 11:15:47"
"美元",651.67,646.37,654.43,654.43,648.93,648.93,"2018.06.25 11:15:09"
"美元",651.77,646.47,654.53,654.53,648.93,648.93,"2018.06.25 11:14:35"
"美元",651.87,646.57,654.63,654.63,648.93,648.93,"2018.06.25 11:14:21"
"美元",651.97,646.67,654.74,654.74,648.93,648.93,"2018.06.25 11:12:25"
"美元",651.95,646.65,654.71,654.71,648.93,648.93,"2018.06.25 11:10:45"
"美元",651.97,646.67,654.74,654.74,648.93,648.93,"2018.06.25 11:10:39"
"美元",652.07,646.77,654.84,654.84,648.93,648.93,"2018.06.25 11:04:36"
"美元",652.12,646.82,654.89,654.89,648.93,648.93,"2018.06.25 11:02:08"
"美元",652.07,646.77,654.84,654.84,648.93,648.93,"2018.06.25 10:58:15"
"美元",652.12,646.82,654.89,654.89,648.93,648.93,"2018.06.25 10:57:07"
"美元",651.97,646.67,654.74,654.74,648.93,648.93,"2018.06.25 10:56:45"
"美元",651.92,646.62,654.68,654.68,648.93,648.93,"2018.06.25 10:55:03"
"美元",651.87,646.57,654.63,654.63,648.93,648.93,"2018.06.25 10:54:04"
"美元",651.67,646.37,654.43,654.43,648.93,648.93,"2018.06.25 10:53:29"
"美元",651.51,646.21,654.27,654.27,648.93,648.93,"2018.06.25 10:51:32"
"美元",651.47,646.17,654.23,654.23,648.93,648.93,"2018.06.25 10:48:57"
"美元",651.37,646.07,654.13,654.13,648.93,648.93,"2018.06.25 10:47:41"
"美元",651.17,645.88,653.93,653.93,648.93,648.93,"2018.06.25 10:45:34"
"美元",651.2,645.91,653.96,653.96,648.93,648.93,"2018.06.25 10:35:30"
"美元",651.17,645.88,653.93,653.93,648.93,648.93,"2018.06.25 10:35:20"
"美元",651.06,645.77,653.82,653.82,648.93,648.93,"2018.06.25 10:32:52"
"美元",651,645.71,653.76,653.76,648.93,648.93,"2018.06.25 10:32:46"
"美元",650.9,645.61,653.66,653.66,648.93,648.93,"2018.06.25 10:29:25"
"美元",650.87,645.58,653.63,653.63,648.93,648.93,"2018.06.25 10:29:08"
"美元",650.75,645.46,653.51,653.51,648.93,648.93,"2018.06.25 10:25:12"
"美元",650.72,645.43,653.48,653.48,648.93,648.93,"2018.06.25 10:18:49"
"美元",650.77,645.48,653.53,653.53,648.93,648.93,"2018.06.25 10:13:43"
"美元",650.72,645.43,653.48,653.48,648.93,648.93,"2018.06.25 10:12:01"
"美元",650.77,645.48,653.53,653.53,648.93,648.93,"2018.06.25 10:07:02"
"美元",650.73,645.44,653.49,653.49,648.93,648.93,"2018.06.25 10:02:39"
"美元",650.63,645.34,653.39,653.39,648.93,648.93,"2018.06.25 10:02:04"
"美元",650.57,645.28,653.33,653.33,648.93,648.93,"2018.06.25 10:01:48"
"美元",650.57,645.28,653.33,653.33,648.93,648.93,"2018.06.25 10:01:16"
"美元",650.52,645.23,653.28,653.28,648.93,648.93,"2018.06.25 09:56:46"
"美元",650.47,645.18,653.23,653.23,648.93,648.93,"2018.06.25 09:55:02"
"美元",650.37,645.08,653.13,653.13,648.93,648.93,"2018.06.25 09:53:41"
"美元",650.42,645.13,653.18,653.18,648.93,648.93,"2018.06.25 09:49:13"
"美元",650.47,645.18,653.23,653.23,648.93,648.93,"2018.06.25 09:48:35"
"美元",650.52,645.23,653.28,653.28,648.93,648.93,"2018.06.25 09:45:07"
"美元",650.67,645.38,653.43,653.43,648.93,648.93,"2018.06.25 09:41:16"
"美元",650.72,645.43,653.48,653.48,648.93,648.93,"2018.06.25 09:40:42"
"美元",650.82,645.53,653.58,653.58,648.93,648.93,"2018.06.25 09:35:10"
"美元",650.77,645.48,653.53,653.53,648.93,648.93,"2018.06.25 09:31:05"
"美元",650.97,645.68,653.73,653.73,648.93,648.93,"2018.06.25 09:27:46"
"美元",650.97,645.68,653.73,653.73,648.93,648.93,"2018.06.25 09:27:40"
"美元",650.97,645.68,653.73,653.73,648.04,648.04,"2018.06.25 09:23:32"
"美元",651.07,645.78,653.83,653.83,648.04,648.04,"2018.06.25 09:23:26"
"美元",651.17,645.88,653.93,653.93,648.04,648.04,"2018.06.25 09:23:19"
"美元",651.27,645.98,654.03,654.03,648.04,648.04,"2018.06.25 09:22:54"
"美元",651.37,646.07,654.13,654.13,648.04,648.04,"2018.06.25 09:22:46"
"美元",651.17,645.88,653.93,653.93,648.04,648.04,"2018.06.25 09:22:40"
"美元",650.97,645.68,653.73,653.73,648.04,648.04,"2018.06.25 09:22:34"
"美元",650.77,645.48,653.53,653.53,648.04,648.04,"2018.06.25 09:22:28"
"美元",650.57,645.28,653.33,653.33,648.04,648.04,"2018.06.25 09:22:21"
